zip,latitude,longitude,county,state,year,total_pop,male_pop,pct_male,female_pop,pct_female,total_employable_pop,full_time_employed_pop,pct_full_time_employed_pop,total_households,household_median_income,insurable_pop,insured_pop,pct_insured,uninsured_pop,adi_state_rank,adi_natl_rank,ca_doi_underserved_flag,tapestry_seg_nr,tapestry_seg_code,tapestry_seg_name,lifemode_code,lifemode_group,as_only,ed_only,inpatient,inpatient_from_ed,opioid_rx_count,pop_w_opioid_rx,tot_opioid_rx_fills,alz,can,cld,dia,htd,hyp,inj,liv,nep,oth,pnf,stk,sui,total_deaths,total_deaths_per_1000,alzheimers_deaths_per_1000,cancer_deaths_per_1000,clrd_deaths_per_1000,diabetes_deaths_per_1000,heart_disease_deaths_per_1000,hypertension_deaths_per_1000,accidental_deaths_per_1000,chronic_liver_disease_deaths_per_1000,nephrotic_diseases_deaths_per_1000,other_deaths_per_1000,pneumonia_and_influenza_deaths_per_1000,stroke_deaths_per_1000,suicide_deaths_per_1000,c2,c3,c4,c2_c4,as_per_1000,ed_per_1000,ip_per_1000,ip_via_ed_per_1000,c2_per_1000,c3_per_1000,c4_per_1000,c2_c4_per_1000,opioid_rx_per_1000,pop_w_opioid_rx_per_1000
93622,36.814503,-120.57524,Fresno,CA,2016,10632,5684,53.5,4948,46.5,6969,2541,51.7,2846,40464,10632,8383,78.8,2249,9.63195099,85.02309142,N,31,7E,Valley Growers,7,Ethnic Enclaves,528,3486,514,359,2195,1074,2150,1,6,5,4,9,0,11,2,1,8,1,4,0,52,4.89089541,0.094055681,0.564334086,0.470278405,0.376222724,0.846501129,0,1.034612491,0.188111362,0.094055681,0.752445448,0.094055681,0.376222724,0,818,171,613,1602,49.66139955,327.8781038,48.34462002,33.76598947,76.93754703,16.08352144,57.65613243,150.6772009,206.4522197,101.0158014
93623,37.494877,-119.64428,Mariposa,CA,2016,134,64,47.8,70,52.2,16,0,0,63,102928,134,127,94.8,7,9.987804878,83.79674797,N,34,8B,Emerald City,8,Middle Ground,9,16,5,2,31,12,31,0,0,0,1,1,0,1,0,0,0,0,0,0,3,22.3880597,0,0,0,7.462686567,7.462686567,0,7.462686567,0,0,0,0,0,0,0,0,0,0,67.1641791,119.4029851,37.31343284,14.92537313,0,0,0,0,231.3432836,89.55223881
93625,36.624539,-119.671874,Fresno,CA,2016,7446,3858,51.8,3588,48.2,4516,1945,61.1,2175,44388,7356,6504,88.4,852,7.820588235,47.21588235,N,28,7B,Urban Villages,7,Ethnic Enclaves,671,3214,372,340,3196,995,3155,3,8,1,1,20,3,6,1,0,6,5,0,0,54,7.252215955,0.402900886,1.074402364,0.134300295,0.134300295,2.686005909,0.402900886,0.805801773,0.134300295,0,0.805801773,0.671501477,0,0,792,183,1443,2418,90.11549825,431.6411496,49.95970991,45.66210046,106.365834,24.57695407,193.7953263,324.7381144,429.2237443,133.628794
93626,37.043286,-119.691306,Fresno,CA,2016,1760,789,44.8,971,55.2,1043,420,56.5,638,82419,1760,1620,92,140,3.606060606,12.94566353,N,4,1D,Savvy Suburbanites,1,Affluent Estates,182,409,103,102,769,294,756,2,4,0,0,4,1,3,0,0,2,1,2,0,19,10.79545455,1.136363636,2.272727273,0,0,2.272727273,0.568181818,1.704545455,0,0,1.136363636,0.568181818,1.136363636,0,93,25,258,376,103.4090909,232.3863636,58.52272727,57.95454545,52.84090909,14.20454545,146.5909091,213.6363636,436.9318182,167.0454545
93630,36.72725,-120.123426,Fresno,CA,2016,19095,9599,50.3,9496,49.7,11348,4512,57.5,5235,40654,19090,15951,83.6,3139,8.425391591,56.94064303,N,31,7E,Valley Growers,7,Ethnic Enclaves,1364,6133,1100,875,5547,2469,5414,6,24,7,7,29,4,7,3,2,29,2,6,2,128,6.703325478,0.314218382,1.256873527,0.366588112,0.366588112,1.518722179,0.209478921,0.366588112,0.157109191,0.104739461,1.518722179,0.104739461,0.314218382,0.104739461,2451,642,3034,6127,71.43231212,321.1835559,57.60670333,45.82351401,128.358209,33.62136685,158.8897617,320.8693375,290.494894,129.3008641
93631,36.478239,-119.52137,Fresno,CA,2016,16268,8246,50.7,8022,49.3,10195,4050,56.2,5165,61163,16166,13730,84.9,2436,5.504248245,24.81751016,N,15,4C,Middleburg,4,Family Landscapes,1306,6229,867,788,6672,2464,6264,3,36,10,5,48,4,6,4,1,19,2,3,1,142,8.728792722,0.184411114,2.212933366,0.614703713,0.307351856,2.950577821,0.245881485,0.368822228,0.245881485,0.061470371,1.167937054,0.122940743,0.184411114,0.061470371,2415,571,3693,6679,80.28030489,382.8989427,53.2948119,48.43865257,148.4509466,35.099582,227.0100811,410.5606098,410.1303172,151.4629948
93635,37.068068,-120.843579,Merced,CA,2016,39969,19856,49.7,20113,50.3,24389,8743,53.3,11581,45714,39891,34042,85.3,5849,9.402717297,74.61574639,N,28,7B,Urban Villages,7,Ethnic Enclaves,2577,26231,2142,1760,17491,6307,17135,18,61,20,7,59,10,24,7,4,57,4,10,3,284,7.105506768,0.45034902,1.526182792,0.500387801,0.17513573,1.476144012,0.2501939,0.600465361,0.17513573,0.10007756,1.426105232,0.10007756,0.2501939,0.07505817,7925,1647,8102,17674,64.4749681,656.2836198,53.59153344,44.03412645,198.278666,41.20693537,202.707098,442.1926993,437.614151,157.7972929
93636,36.984885,-119.873914,Madera,CA,2016,11885,5718,48.1,6167,51.9,7533,3133,63.4,3823,76349,11853,10746,90.7,1107,6.447434819,29.23633305,N,21,6A,Green Acres,6,Cozy Country Living,1065,2850,556,438,4023,1443,3868,6,20,6,0,17,4,7,2,0,18,1,13,0,94,7.909129154,0.504838031,1.682793437,0.504838031,0,1.430374422,0.336558687,0.588977703,0.168279344,0,1.514514093,0.084139672,1.093815734,0,4212,550,3867,8629,89.60875053,239.7980648,46.78165755,36.85317627,354.3962979,46.27681952,325.3681111,726.0412284,338.4938999,121.4135465
93637,36.918079,-120.185933,Madera,CA,2016,39952,18982,47.5,20970,52.5,24549,9845,60.2,11716,49632,39912,35507,89,4405,8.154192459,55.17220034,N,15,4C,Middleburg,7,Ethnic Enclaves,2409,17991,2211,1640,12678,5288,12327,16,61,10,13,60,7,13,7,2,65,6,13,2,275,6.883259912,0.400480577,1.526832199,0.25030036,0.325390469,1.501802163,0.175210252,0.325390469,0.175210252,0.050060072,1.626952343,0.150180216,0.325390469,0.050060072,11455,3618,14275,29348,60.29735683,450.3153785,55.34140969,41.04925911,286.7190629,90.5586704,357.3037645,734.5814978,317.330797,132.3588306
93638,37.043434,-120.033693,Madera,CA,2016,50626,25650,50.7,24976,49.3,32135,10105,48.5,11964,36709,49925,40474,81.1,9451,9.042617197,68.32188518,N,31,7E,Valley Growers,7,Ethnic Enclaves,2588,26632,2962,2036,13361,5801,12922,20,45,18,11,63,3,26,6,7,44,6,14,3,266,5.254217201,0.395053925,0.888871331,0.355548532,0.217279659,1.244419863,0.059258089,0.513570102,0.118516177,0.138268874,0.869118635,0.118516177,0.276537747,0.059258089,2085,822,2726,5633,51.11997788,526.0538063,58.50748627,40.21648955,41.18437167,16.23671631,53.84584996,111.2669379,263.9157745,114.5853909
93640,36.672683,-120.446521,Fresno,CA,2016,12660,6826,53.9,5834,46.1,8013,1571,28.7,2982,26438,11886,8815,74.2,3071,9.997510373,95.73941909,Y,31,7E,Valley Growers,7,Ethnic Enclaves,616,4295,843,578,2112,1196,2069,3,8,2,3,9,0,6,3,0,19,1,3,0,57,4.502369668,0.236966825,0.631911532,0.157977883,0.236966825,0.710900474,0,0.473933649,0.236966825,0,1.500789889,0.078988942,0.236966825,0,341,416,543,1300,48.65718799,339.2575039,66.58767773,45.65560821,26.93522907,32.85939968,42.89099526,102.685624,166.8246445,94.47077409
93641,36.69718,-119.022995,Fresno,CA,2016,258,198,76.7,60,23.3,219,14,28,117,0,178,135,75.8,43,7.719879518,46.43373494,N,47,10B,Rooted Rural,10,Rustic Outposts,30,130,30,15,234,80,223,2,2,0,0,2,0,0,0,0,1,0,0,1,8,31.00775194,7.751937984,7.751937984,0,0,7.751937984,0,0,0,0,3.875968992,0,0,3.875968992,0,0,0,0,116.2790698,503.875969,116.2790698,58.13953488,0,0,0,0,906.9767442,310.0775194
93643,37.224696,-119.470738,Madera,CA,2016,2935,1529,52.1,1406,47.9,1732,647,57.3,1199,52356,2935,2515,85.7,420,6.941983122,31.50949367,N,25,6E,Rural Resort Dwellers,6,Cozy Country Living,314,775,180,157,2170,642,2114,2,9,1,1,4,1,6,1,0,5,0,3,0,33,11.24361158,0.681431005,3.066439523,0.340715503,0.340715503,1.36286201,0.340715503,2.044293015,0.340715503,0,1.703577513,0,1.022146508,0,137,11,25,173,106.9846678,264.0545145,61.32879046,53.4923339,46.67802385,3.747870528,8.517887564,58.94378194,739.3526405,218.7393526
93644,37.377787,-119.632385,Madera,CA,2016,7854,3913,49.8,3941,50.2,4298,1579,58.9,3373,44703,7775,7214,92.8,561,7.066563201,35.3902397,N,43,9D,Senior Escapes,6,Cozy Country Living,871,2159,562,496,6385,1904,6136,8,27,7,1,22,2,11,5,0,16,4,7,3,113,14.38757321,1.018589254,3.437738732,0.891265597,0.127323657,2.801120448,0.254647313,1.400560224,0.636618284,0,2.037178508,0.509294627,0.891265597,0.38197097,7165,700,6381,14246,110.898905,274.8917749,71.55589509,63.15253374,912.2740005,89.12655971,812.4522536,1813.852814,812.9615483,242.4242424
93645,37.182359,-119.64145,Madera,CA,2016,207,75,36.2,132,63.8,99,66,100,61,94276,207,207,100,0,7.848,42.32,N,23,6C,The Great Outdoors,6,Cozy Country Living,24,72,15,13,193,51,184,0,3,0,0,0,0,0,0,0,0,0,0,0,3,14.49275362,0,14.49275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.942029,347.826087,72.46376812,62.80193237,0,0,0,0,932.3671498,246.3768116
93646,36.644737,-119.289181,Fresno,CA,2016,11195,5473,48.9,5722,51.1,6611,1721,41.2,2660,27726,11195,9173,81.9,2022,9.522850503,76.42757552,Y,31,7E,Valley Growers,7,Ethnic Enclaves,692,5790,618,374,2419,1121,2385,2,8,1,0,3,1,7,0,0,7,4,2,0,35,3.126395712,0.178651184,0.714604734,0.089325592,0,0.267976775,0.089325592,0.625279142,0,0,0.625279142,0.357302367,0.178651184,0,742,158,751,1651,61.81330951,517.1951764,55.20321572,33.40777133,66.2795891,14.1134435,67.08351943,147.476552,216.0786065,100.1339884
93647,36.60076,-119.175485,Tulare,CA,2016,11215,5748,51.3,5467,48.7,6538,1808,43.7,2771,30423,11215,8483,75.6,2732,9.110599078,67.66417051,N,31,7E,Valley Growers,7,Ethnic Enclaves,690,4429,535,411,2358,1070,2313,1,3,0,1,13,3,4,1,0,8,2,1,0,37,3.29915292,0.089166295,0.267498885,0,0.089166295,1.159161837,0.267498885,0.356665181,0.089166295,0,0.713330361,0.17833259,0.089166295,0,1666,350,2408,4424,61.52474365,394.9175212,47.7039679,36.6473473,148.5510477,31.2082033,214.7124387,394.4716897,210.2541239,95.4079358
93648,36.620634,-119.520731,Fresno,CA,2016,16228,8415,51.9,7813,48.1,10398,3007,43.4,4093,31008,16228,12654,78,3574,9.727503813,75.86476868,Y,31,7E,Valley Growers,7,Ethnic Enclaves,937,11160,819,648,3327,1674,3254,3,11,2,5,10,1,5,1,0,18,1,0,1,58,3.574069509,0.184865664,0.677840769,0.123243776,0.30810944,0.616218881,0.061621888,0.30810944,0.061621888,0,1.109193986,0.061621888,0,0.061621888,1081,288,1206,2575,57.73970914,687.7002711,50.46832635,39.93098349,66.61326103,17.74710377,74.31599704,158.6763618,205.0160217,103.1550407
93650,36.840813,-119.799812,Fresno,CA,2016,4170,2244,53.8,1926,46.2,2585,867,46.6,1413,36042,4170,3558,85.3,612,9.190751445,67.96660244,N,63,13D,Fresh Ambitions,11,Midtown Singles,319,2333,293,320,2029,711,2012,1,11,3,0,6,2,3,1,0,9,0,1,0,37,8.872901679,0.239808153,2.637889688,0.71942446,0,1.438848921,0.479616307,0.71942446,0.239808153,0,2.158273381,0,0.239808153,0,201,38,1030,1269,76.49880096,559.4724221,70.26378897,76.73860911,48.20143885,9.112709832,247.0023981,304.3165468,486.5707434,170.5035971
93652,36.595012,-119.904577,Fresno,CA,2016,280,137,48.9,143,51.1,202,59,43.7,80,33824,280,179,63.9,101,8.991097923,55.91394659,N,31,7E,Valley Growers,7,Ethnic Enclaves,40,334,26,26,97,49,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.571428571,0,0,0,0,3.571428571,0,0,0,0,0,0,0,0,2,1,4,7,142.8571429,1192.857143,92.85714286,92.85714286,7.142857143,3.571428571,14.28571429,25,346.4285714,175
93653,37.248335,-119.944935,Madera,CA,2016,1352,659,48.7,693,51.3,825,303,50.8,553,57083,1352,1186,87.7,166,6,26.91243433,N,23,6C,The Great Outdoors,6,Cozy Country Living,93,312,54,60,644,181,614,1,3,0,0,2,2,0,0,0,3,0,1,0,12,8.875739645,0.73964497,2.218934911,0,0,1.479289941,1.479289941,0,0,0,2.218934911,0,0.73964497,0,0,0,0,0,68.78698225,230.7692308,39.9408284,44.37869822,0,0,0,0,476.3313609,133.8757396
93654,36.658709,-119.401274,Fresno,CA,2016,31460,16276,51.7,15184,48.3,19357,6869,50.2,8833,46354,31251,25552,81.8,5699,8.700464037,62.07563805,N,31,7E,Valley Growers,7,Ethnic Enclaves,2237,13888,1589,1092,16554,4410,17009,15,35,5,10,57,14,11,5,2,42,2,9,2,209,6.643356643,0.476795931,1.11252384,0.158931977,0.317863954,1.811824539,0.445009536,0.34965035,0.158931977,0.063572791,1.335028608,0.063572791,0.286077559,0.063572791,11234,1779,14140,27153,71.10616656,441.4494596,50.50858233,34.7107438,357.0883662,56.54799746,449.4596313,863.0959949,526.1919898,140.1780038
93656,36.450225,-119.934478,Fresno,CA,2016,7194,3772,52.4,3422,47.6,4179,1695,59.9,1723,47300,7188,5801,80.7,1387,8.886511025,62.77756161,N,31,7E,Valley Growers,7,Ethnic Enclaves,409,2652,296,307,1593,669,1546,2,10,2,0,8,1,4,0,0,6,0,1,2,36,5.004170142,0.278009452,1.390047262,0.278009452,0,1.112037809,0.139004726,0.556018905,0,0,0.834028357,0,0.139004726,0.278009452,148,1,29,178,56.852933,368.6405338,41.14539894,42.67445093,20.57269947,0.139004726,4.031137059,24.74284126,221.4345288,92.9941618
93657,36.817791,-119.457602,Fresno,CA,2016,34349,17022,49.6,17327,50.4,21237,8324,58.2,10117,50560,34201,29994,87.7,4207,7.298730229,43.43974159,N,30,7D,Barrios Urbanos,7,Ethnic Enclaves,2692,15053,2004,1662,13157,4918,13019,11,46,13,10,60,5,20,6,1,45,6,19,5,247,7.190893476,0.32024222,1.339194736,0.378468078,0.291129291,1.746775743,0.145564645,0.582258581,0.174677574,0.029112929,1.310081807,0.174677574,0.553145652,0.145564645,8324,1199,9252,18775,78.37200501,438.236921,58.34230982,48.38568808,242.3360214,34.90640193,269.3528196,546.5952429,383.0388075,143.1773851
93660,36.585446,-120.173897,Fresno,CA,2016,4587,2185,47.6,2402,52.4,2753,736,48.2,1129,26645,4587,3621,78.9,966,9.874434957,83.18633852,Y,31,7E,Valley Growers,7,Ethnic Enclaves,237,1290,258,162,615,346,596,1,4,0,3,0,1,3,0,1,3,0,2,0,18,3.924133421,0.218007412,0.872029649,0,0.654022237,0,0.218007412,0.654022237,0,0.218007412,0.654022237,0,0.436014825,0,318,32,392,742,51.6677567,281.2295618,56.24591236,35.31720078,69.3263571,6.976237192,85.4589056,161.7614999,134.0745585,75.43056464
93662,36.536573,-119.638651,Fresno,CA,2016,30169,15186,50.3,14983,49.7,18489,7009,56.4,8452,41313,30023,23752,79.1,6271,8.587201318,63.11233178,N,31,7E,Valley Growers,7,Ethnic Enclaves,2185,20982,1645,1468,9664,4121,9322,10,45,8,8,53,3,15,7,5,50,6,9,4,223,7.39169346,0.331466074,1.491597335,0.26517286,0.26517286,1.756770195,0.099439822,0.497199112,0.232026252,0.165733037,1.657330372,0.198879645,0.298319467,0.13258643,10962,1987,11772,24721,72.42533727,695.4821174,54.52616925,48.65921973,363.3531108,65.86230899,390.2018628,819.4172826,320.3288143,136.5971693
93664,37.129364,-119.219563,Fresno,CA,2016,494,289,58.5,205,41.5,322,121,52.4,222,79583,494,461,93.3,33,2.121184919,6.622082585,N,5,1E,Exurbanites,1,Affluent Estates,71,108,27,30,356,122,345,0,1,1,0,2,1,1,1,0,3,0,1,0,11,22.26720648,0,2.024291498,2.024291498,0,4.048582996,2.024291498,2.024291498,2.024291498,0,6.072874494,0,2.024291498,0,0,0,0,0,143.7246964,218.6234818,54.65587045,60.72874494,0,0,0,0,720.6477733,246.9635628
93668,36.650275,-120.284085,Fresno,CA,2016,957,534,55.8,423,44.2,514,232,64.4,332,35703,957,872,91.1,85,8.969457014,72.98529412,N,31,7E,Valley Growers,7,Ethnic Enclaves,75,308,53,53,212,110,209,0,1,0,0,1,0,0,0,0,3,0,0,0,5,5.224660397,0,1.044932079,0,0,1.044932079,0,0,0,0,3.134796238,0,0,0,0,0,0,0,78.36990596,321.8390805,55.38140021,55.38140021,0,0,0,0,221.5256008,114.9425287
93669,37.290563,-119.548406,Madera,CA,2016,209,115,55,94,45,111,26,44.8,129,33576,209,180,86.1,29,6,25,N,25,6E,Rural Resort Dwellers,6,Cozy Country Living,14,75,21,20,210,64,203,0,1,0,0,0,0,0,0,0,0,0,0,1,2,9.56937799,0,4.784688995,0,0,0,0,0,0,0,0,0,0,4.784688995,0,0,0,0,66.98564593,358.8516746,100.4784689,95.6937799,0,0,0,0,1004.784689,306.2200957
93675,36.724723,-119.192779,Fresno,CA,2016,3358,1806,53.8,1552,46.2,1834,561,49.6,1236,63922,3358,3098,92.3,260,7.138576779,38.51560549,N,47,10B,Rooted Rural,10,Rustic Outposts,368,1054,198,154,2274,672,2211,2,8,3,0,8,3,5,0,0,7,1,2,1,40,11.91185229,0.595592615,2.382370459,0.893388922,0,2.382370459,0.893388922,1.488981537,0,0,2.084574151,0.297796307,0.595592615,0.297796307,273,278,386,937,109.5890411,313.8773079,58.96366885,45.86063133,81.2983919,82.78737344,114.9493746,279.03514,677.1888029,200.1191185
93701,36.749661,-119.787685,Fresno,CA,2016,10369,5002,48.2,5367,51.8,6486,1633,46.1,3097,19080,10369,8084,78,2285,9.887237762,88.18181818,Y,63,13D,Fresh Ambitions,13,Next Wave,782,8560,828,974,3900,1670,3853,0,8,4,3,12,0,5,4,0,17,1,2,1,57,5.497154981,0,0.771530524,0.385765262,0.289323946,1.157295786,0,0.482206577,0.385765262,0,1.639502363,0.096441315,0.192882631,0.096441315,16086,1944,11813,29843,75.41710869,825.5376603,79.8534092,93.93384126,1551.355,187.4819173,1139.26126,2878.098177,376.1211303,161.0569968
93702,36.739194,-119.753933,Fresno,CA,2016,46021,23484,51,22537,49,28584,7821,47.4,11873,25210,45982,35925,78.1,10057,9.901171094,84.90317052,Y,30,7D,Barrios Urbanos,7,Ethnic Enclaves,2761,24769,3045,3293,14022,5750,13709,8,40,13,10,39,6,21,11,4,44,0,22,7,225,4.88907238,0.173833685,0.869168423,0.282479738,0.217292106,0.847439213,0.130375263,0.456313422,0.239021316,0.086916842,0.956085265,0,0.478042633,0.152104474,2721,632,5744,9097,59.99435041,538.2108168,66.16544621,71.55429043,59.12518198,13.73286109,124.8125856,197.6706286,304.6869907,124.9429608
93703,36.76886,-119.762393,Fresno,CA,2016,34166,17358,50.8,16808,49.2,21901,7342,57.7,10074,26629,33978,28254,83.2,5724,9.73995201,81.5119976,Y,63,13D,Fresh Ambitions,13,Next Wave,2048,16719,2190,2176,13364,5119,13001,10,47,11,5,45,15,15,5,3,56,11,11,3,237,6.936720717,0.292688638,1.375636598,0.321957502,0.146344319,1.31709887,0.439032957,0.439032957,0.146344319,0.087806591,1.639056372,0.321957502,0.321957502,0.087806591,25895,2283,16763,44941,59.94263303,489.3461336,64.09881168,63.68904759,757.9172277,66.82081602,490.6339636,1315.372007,391.1490956,149.8273137
93704,36.799054,-119.801608,Fresno,CA,2016,27870,13041,46.8,14829,53.2,17521,7437,60.4,10909,50054,27776,24023,86.5,3753,7.512035011,43.96623945,N,37,8E,Front Porches,8,Middle Ground,2066,10146,1618,1538,11297,4166,10871,13,52,13,9,55,10,21,5,5,56,3,14,5,261,9.364908504,0.466451381,1.865805526,0.466451381,0.322927879,1.973448152,0.358808755,0.753498385,0.179404377,0.179404377,2.009329028,0.107642626,0.502332257,0.179404377,8478,1033,5230,14741,74.12988877,364.0473628,58.05525655,55.18478651,304.1980624,37.06494438,187.6569788,528.9199856,405.3462504,149.4797273
93705,36.786671,-119.828335,Fresno,CA,2016,38093,18696,49.1,19397,50.9,22680,7356,53.8,12075,32639,38068,32191,84.6,5877,9.288243153,71.11957248,N,63,13D,Fresh Ambitions,13,Next Wave,2644,19513,2468,2460,15926,5851,15471,11,48,17,7,73,7,17,7,9,57,3,14,3,273,7.166671042,0.288766965,1.260074029,0.446276219,0.183760796,1.916362586,0.183760796,0.446276219,0.183760796,0.236263881,1.49633791,0.078754627,0.367521592,0.078754627,3461,210,2272,5943,69.40907778,512.2463445,64.78880634,64.578794,90.85658782,5.512823878,59.64350406,156.0129158,418.0820623,153.5977739
93706,36.652065,-119.906591,Fresno,CA,2016,40583,20160,49.7,20423,50.3,24710,7396,51,10864,29003,40389,33064,81.9,7325,9.049618321,68.44165758,Y,31,7E,Valley Growers,7,Ethnic Enclaves,2597,22282,2659,3093,15836,5443,15494,18,57,16,19,62,13,17,9,10,85,5,22,2,335,8.254687924,0.443535471,1.40452899,0.394253752,0.46817633,1.527733287,0.320331173,0.418894611,0.221767735,0.246408595,2.094473055,0.123204297,0.542098908,0.049281719,2915,310,2627,5852,63.99231205,549.0476308,65.52004534,76.21417835,71.82810536,7.638666437,64.73153784,144.1983096,390.2126506,134.1201981
93710,36.822349,-119.760243,Fresno,CA,2016,32249,15026,46.6,17223,53.4,21882,7238,44.9,11090,43598,32024,28574,89.2,3450,8.820284698,62.56868327,N,16,5A,Comfortable Empty Nesters,5,GenXurban,2085,10389,1663,1439,12398,4696,12097,21,48,11,10,78,9,11,3,8,47,4,19,4,273,8.465378771,0.651182982,1.488418246,0.341095848,0.310087134,2.418679649,0.279078421,0.341095848,0.09302614,0.248069708,1.457409532,0.124034854,0.589165556,0.124034854,88772,9796,54637,153205,64.65316754,322.149524,51.56749046,44.62153865,2752.70551,303.7613569,1694.223077,4750.689944,384.4460293,145.6169184
93711,36.834289,-119.83335,Fresno,CA,2016,37095,18197,49.1,18898,50.9,23426,11433,62.9,15734,67949,37029,34318,92.7,2711,5.921118952,30.67767137,N,5,1E,Exurbanites,1,Affluent Estates,3172,8282,2155,1600,14024,5713,13111,23,82,14,5,81,10,9,8,2,73,20,21,6,354,9.543065103,0.620029654,2.210540504,0.377409354,0.134789055,2.183582693,0.26957811,0.242620299,0.215662488,0.053915622,1.967920205,0.539156221,0.566114032,0.161746866,14455,3697,20380,38532,85.51017657,223.2645909,58.09408276,43.13249764,389.6751584,99.66302736,549.4001887,1038.738374,378.0563418,154.0099744
93720,36.862209,-119.760793,Fresno,CA,2016,46402,21697,46.8,24705,53.2,29746,15445,67.5,17778,78357,46089,43340,94,2749,6.15059761,31.18406375,N,17,5B,In Style,5,GenXurban,3749,10811,2334,1799,18104,6987,17493,21,62,13,6,108,12,21,4,5,55,9,20,4,340,7.327270376,0.4525667,1.336149304,0.280160338,0.129304771,2.327485884,0.258609543,0.4525667,0.086203181,0.107753976,1.185293737,0.193957157,0.431015904,0.086203181,134624,20368,116852,271844,80.7939313,232.9856472,50.29955605,38.76988061,2901.254256,438.9465971,2518.253524,5858.454377,390.1555967,150.5754062
93721,36.732891,-119.783739,Fresno,CA,2016,6898,4629,67.1,2269,32.9,5286,1072,39.8,1809,19145,4222,3453,81.8,769,9.633617351,86.75135554,Y,45,9F,Social Security Set,9,Senior Styles,420,3196,357,654,13951,1257,15049,5,8,5,3,20,9,2,1,0,18,0,6,1,78,11.3076254,0.724847782,1.159756451,0.724847782,0.434908669,2.899391128,1.304726008,0.289939113,0.144969556,0,2.609452015,0,0.869817338,0.144969556,9498,2790,9849,22137,60.88721369,463.3227022,51.75413163,94.81008988,1376.920847,404.4650623,1427.805161,3209.19107,2022.470281,182.2267324
93722,36.799361,-119.874794,Fresno,CA,2016,81832,40234,49.2,41598,50.8,52146,22624,62.1,24429,53571,81614,71926,88.1,9688,7.902384914,50.39434276,N,27,7A,Up and Coming Families,7,Ethnic Enclaves,5607,30134,4764,3741,29574,11565,28823,15,98,21,17,89,8,38,9,6,100,4,30,6,441,5.389089843,0.183302376,1.197575521,0.256623326,0.207742692,1.087594095,0.097761267,0.464366018,0.109981425,0.07332095,1.222015837,0.048880633,0.366604751,0.07332095,5335,2117,10342,17794,68.518428,368.2422524,58.21683449,45.71561247,65.19454492,25.87007528,126.3808779,217.4454981,361.3989637,141.3261316
93723,36.793477,-119.956818,Fresno,CA,2016,10874,5492,50.5,5382,49.5,6753,3139,63.9,3261,69625,10865,9418,86.7,1447,5.944598338,26.65373961,N,27,7A,Up and Coming Families,7,Ethnic Enclaves,747,2636,516,461,2641,1099,2590,1,11,1,1,15,2,10,1,2,15,1,6,0,66,6.069523634,0.091962479,1.011587272,0.091962479,0.091962479,1.37943719,0.183924959,0.919624793,0.091962479,0.183924959,1.37943719,0.091962479,0.551774876,0,1321,39,1013,2373,68.69597204,242.4130955,47.45263932,42.39470296,121.4824352,3.586536693,93.15799154,218.2269634,242.8729079,101.0667648
93725,36.627211,-119.731888,Fresno,CA,2016,26809,12967,48.4,13842,51.6,16842,5836,53.5,6852,38098,26665,21817,81.8,4848,8.807007786,63.85650723,Y,31,7E,Valley Growers,7,Ethnic Enclaves,1586,11555,1411,1396,7188,2976,6983,5,28,2,8,29,5,10,2,4,41,1,9,4,148,5.520534149,0.186504532,1.04442538,0.074601813,0.298407251,1.081726286,0.186504532,0.373009064,0.074601813,0.149203626,1.529337163,0.037300906,0.335708158,0.149203626,89,1,21,111,59.15923757,431.0119736,52.63157895,52.07206535,3.319780671,0.037300906,0.783319035,4.140400612,268.1189153,111.0074975
